time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,phase,age,gender,t_pupils
201516,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,Female,71060
201516,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,Male,70052
201516,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,Total,141112
201516,Academic year,National,N92000002,Northern Ireland,,,Special,Total,Female,1587
201516,Academic year,National,N92000002,Northern Ireland,,,Special,Total,Male,3586
201516,Academic year,National,N92000002,Northern Ireland,,,Special,Total,Total,5173
201516,Academic year,National,N92000002,Northern Ireland,,,Total,Total,Female,163370
201516,Academic year,National,N92000002,Northern Ireland,,,Total,Total,Male,167699
201516,Academic year,National,N92000002,Northern Ireland,,,Total,Total,Total,331069
201516,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,Female,163043
201516,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,Male,167368
201516,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,Total,330411
201516,Academic year,National,S92000003,Scotland,,,Nursery,Total,Total,97262
201516,Academic year,National,S92000003,Scotland,,,Primary,Total,Female,191504
201516,Academic year,National,S92000003,Scotland,,,Primary,Total,Male,199644
201516,Academic year,National,S92000003,Scotland,,,Primary,Total,Total,391148
201516,Academic year,National,S92000003,Scotland,,,Secondary,Total,Female,140090
201516,Academic year,National,S92000003,Scotland,,,Secondary,Total,Male,141849
201516,Academic year,National,S92000003,Scotland,,,Secondary,Total,Total,281939
201516,Academic year,National,S92000003,Scotland,,,Special,Total,Female,2111
201516,Academic year,National,S92000003,Scotland,,,Special,Total,Male,4760
201516,Academic year,National,S92000003,Scotland,,,Special,Total,Total,6871
201516,Academic year,National,S92000003,Scotland,,,Total,Total,Female,333705
201516,Academic year,National,S92000003,Scotland,,,Total,Total,Male,346253
201516,Academic year,National,S92000003,Scotland,,,Total,Total,Total,777220
201516,Academic year,National,S92000003,Scotland,,,Total maintained,Total,Female,333705
201516,Academic year,National,S92000003,Scotland,,,Total maintained,Total,Male,346253
201516,Academic year,National,S92000003,Scotland,,,Total maintained,Total,Total,777220
201516,Academic year,National,W92000004,Wales,,,Middle,Total,Female,2750
201516,Academic year,National,W92000004,Wales,,,Middle,Total,Male,2621
201516,Academic year,National,W92000004,Wales,,,Middle,Total,Total,5371
201516,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Total,Female,4358
201516,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Total,Male,4522
201516,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Total,Total,8880
201516,Academic year,National,W92000004,Wales,,,Nursery,Total,Female,470
201516,Academic year,National,W92000004,Wales,,,Nursery,Total,Male,549
201516,Academic year,National,W92000004,Wales,,,Nursery,Total,Total,1019
201516,Academic year,National,W92000004,Wales,,,Primary,Total,Female,135644
201516,Academic year,National,W92000004,Wales,,,Primary,Total,Male,141310
201516,Academic year,National,W92000004,Wales,,,Primary,Total,Total,276954
201516,Academic year,National,W92000004,Wales,,,Secondary,Total,Female,88546
201516,Academic year,National,W92000004,Wales,,,Secondary,Total,Male,90123
201516,Academic year,National,W92000004,Wales,,,Secondary,Total,Total,178669
201516,Academic year,National,W92000004,Wales,,,Special,Total,Female,1286
201516,Academic year,National,W92000004,Wales,,,Special,Total,Male,3256
201516,Academic year,National,W92000004,Wales,,,Special,Total,Total,4542
201516,Academic year,National,W92000004,Wales,,,Total,Total,Female,233054
201516,Academic year,National,W92000004,Wales,,,Total,Total,Male,242381
201516,Academic year,National,W92000004,Wales,,,Total,Total,Total,475435
201516,Academic year,National,W92000004,Wales,,,Total maintained,Total,Female,228696
201516,Academic year,National,W92000004,Wales,,,Total maintained,Total,Male,237859
201516,Academic year,National,W92000004,Wales,,,Total maintained,Total,Total,466555
201617,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Total,Female,255
201617,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Total,Male,259
201617,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Total,Total,514
201617,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,Female,2898
201617,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,Male,2966
201617,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,Total,5864
201617,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,Female,89154
201617,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,Male,92148
201617,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,Total,181302
201617,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,Female,70640
201617,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,Male,69773
201617,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,Total,140413
201617,Academic year,National,N92000002,Northern Ireland,,,Special,Total,Female,1624
201617,Academic year,National,N92000002,Northern Ireland,,,Special,Total,Male,3783
201617,Academic year,National,N92000002,Northern Ireland,,,Special,Total,Total,5407
201617,Academic year,National,N92000002,Northern Ireland,,,Total,Total,Female,164571
201617,Academic year,National,N92000002,Northern Ireland,,,Total,Total,Male,168929
201617,Academic year,National,N92000002,Northern Ireland,,,Total,Total,Total,333500
201617,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,Female,164316
201617,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,Male,168670
201617,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,Total,332986
201617,Academic year,National,S92000003,Scotland,,,Nursery,Total,Total,96961
201617,Academic year,National,S92000003,Scotland,,,Primary,Total,Female,194121
201617,Academic year,National,S92000003,Scotland,,,Primary,Total,Male,202576
201617,Academic year,National,S92000003,Scotland,,,Primary,Total,Total,396697
201617,Academic year,National,S92000003,Scotland,,,Secondary,Total,Female,139476
201617,Academic year,National,S92000003,Scotland,,,Secondary,Total,Male,141507
201617,Academic year,National,S92000003,Scotland,,,Secondary,Total,Total,280983
201617,Academic year,National,S92000003,Scotland,,,Special,Total,Female,2004
201617,Academic year,National,S92000003,Scotland,,,Special,Total,Male,4664
201617,Academic year,National,S92000003,Scotland,,,Special,Total,Total,6668
201617,Academic year,National,S92000003,Scotland,,,Total,Total,Female,335601
201617,Academic year,National,S92000003,Scotland,,,Total,Total,Male,348747
201617,Academic year,National,S92000003,Scotland,,,Total,Total,Total,781309
201617,Academic year,National,S92000003,Scotland,,,Total maintained,Total,Female,335601
201617,Academic year,National,S92000003,Scotland,,,Total maintained,Total,Male,348747
201617,Academic year,National,S92000003,Scotland,,,Total maintained,Total,Total,781309
201617,Academic year,National,W92000004,Wales,,,Middle,Total,Female,4612
201617,Academic year,National,W92000004,Wales,,,Middle,Total,Male,4551
201617,Academic year,National,W92000004,Wales,,,Middle,Total,Total,9163
201617,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Total,Female,4571
201617,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Total,Male,4810
201617,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Total,Total,9381
201617,Academic year,National,W92000004,Wales,,,Nursery,Total,Female,405
201617,Academic year,National,W92000004,Wales,,,Nursery,Total,Male,461
201617,Academic year,National,W92000004,Wales,,,Nursery,Total,Total,866
201617,Academic year,National,W92000004,Wales,,,Primary,Total,Female,135569
201617,Academic year,National,W92000004,Wales,,,Primary,Total,Male,141371
201617,Academic year,National,W92000004,Wales,,,Primary,Total,Total,276940
201617,Academic year,National,W92000004,Wales,,,Secondary,Total,Female,86586
201617,Academic year,National,W92000004,Wales,,,Secondary,Total,Male,88226
201617,Academic year,National,W92000004,Wales,,,Secondary,Total,Total,174812
201617,Academic year,National,W92000004,Wales,,,Special,Total,Female,1350
201617,Academic year,National,W92000004,Wales,,,Special,Total,Male,3377
201617,Academic year,National,W92000004,Wales,,,Special,Total,Total,4727
201617,Academic year,National,W92000004,Wales,,,Total,Total,Female,233093
201617,Academic year,National,W92000004,Wales,,,Total,Total,Male,242796
201617,Academic year,National,W92000004,Wales,,,Total,Total,Total,475889
201617,Academic year,National,W92000004,Wales,,,Total maintained,Total,Female,228522
201617,Academic year,National,W92000004,Wales,,,Total maintained,Total,Male,237986
201617,Academic year,National,W92000004,Wales,,,Total maintained,Total,Total,466508
201718,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Total,Total,604
201718,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,Female,2805
201718,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,Male,3032
201718,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,Total,5837
201718,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,Female,90310
201718,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,Male,93143
201718,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,Total,183453
201718,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,Female,70768
201718,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,Male,69777
