time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,phase,gender,t_fte_teachers
201920,Academic year,Regional,E92000001,England,E12000002,North West,Secondary,Male,9663.614348
201920,Academic year,Regional,E92000001,England,E12000002,North West,Secondary,Total,27123.59304
201920,Academic year,Regional,E92000001,England,E12000002,North West,Special,Female,2550.100209
201920,Academic year,Regional,E92000001,England,E12000002,North West,Special,Male,887.5197906
201920,Academic year,Regional,E92000001,England,E12000002,North West,Special,Total,3438.62
201920,Academic year,Regional,E92000001,England,E12000002,North West,Total,Female,45961.37815
201920,Academic year,Regional,E92000001,England,E12000002,North West,Total,Male,15311.51829
201920,Academic year,Regional,E92000001,England,E12000002,North West,Total,Total,61345.91229
201920,Academic year,Regional,E92000001,England,E12000002,North West,Total maintained,Female,45961.37815
201920,Academic year,Regional,E92000001,England,E12000002,North West,Total maintained,Male,15311.51829
201920,Academic year,Regional,E92000001,England,E12000002,North West,Total maintained,Total,61345.91229
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,Female,69.55
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,Male,5.8
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,Total,75.35
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,Female,18504.24
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,Male,3447.66
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,Total,21952.7
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,Female,12187.58
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,Male,7497.14
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,Total,19688.72
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,Female,1439.41
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,Male,553.02
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,Total,1992.43
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,Female,32582.26
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,Male,11609.45
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,Total,44196.51
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total maintained,Female,32582.26
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total maintained,Male,11609.45
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total maintained,Total,44196.51
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Nursery,Female,80.55
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Nursery,Male,1.7
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Nursery,Total,82.25
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Primary,Female,15685.053264
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Primary,Male,2846.999889
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Primary,Total,18537.092251
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Secondary,Female,10607.03
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Secondary,Male,6484.1
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Secondary,Total,17095.46
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Special,Female,1289.003595
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Special,Male,503.2830713
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Special,Total,1792.286667
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total,Female,27955.23686
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total,Male,9886.01296
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total,Total,37850.61892
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total maintained,Female,27955.23686
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total maintained,Male,9886.01296
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total maintained,Total,37850.61892
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Nursery,Female,137.83
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Nursery,Male,8
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Nursery,Total,145.83
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Primary,Female,20223.988743
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Primary,Male,3549.771257
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Primary,Total,23777.16
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Secondary,Female,14964.185
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Secondary,Male,8546.485
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Secondary,Total,23510.67
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Special,Female,2153.616612
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Special,Male,745.4733879
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Special,Total,2899.09
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total,Female,37943.47035
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total,Male,12946.14965
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total,Total,50893.02
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total maintained,Female,37943.47035
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total maintained,Male,12946.14965
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total maintained,Total,50893.02
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Nursery,Female,126.47
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Nursery,Male,5
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Nursery,Total,131.47
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Primary,Female,20851.87765
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Primary,Male,3555.255797
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Primary,Total,24409.55
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,Female,14186.02908
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,Male,8683.41296
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,Total,22875.28
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Special,Female,1863.43
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Special,Male,652.04
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Special,Total,2515.47
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Total,Female,37291.49673
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Total,Male,12942.10876
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Total,Total,50241.86
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Total maintained,Female,37291.49673
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Total maintained,Male,12942.10876
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Total maintained,Total,50241.86
201920,Academic year,Regional,E92000001,England,E12000008,South East,Nursery,Female,128.86
201920,Academic year,Regional,E92000001,England,E12000008,South East,Nursery,Male,9
201920,Academic year,Regional,E92000001,England,E12000008,South East,Nursery,Total,137.86
201920,Academic year,Regional,E92000001,England,E12000008,South East,Primary,Female,29519.874175
201920,Academic year,Regional,E92000001,England,E12000008,South East,Primary,Male,4960.283404
201920,Academic year,Regional,E92000001,England,E12000008,South East,Primary,Total,34483.15758
201920,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,Female,19849.53837
201920,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,Male,11736.8071
201920,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,Total,31587.35833
201920,Academic year,Regional,E92000001,England,E12000008,South East,Special,Female,3073.861472
201920,Academic year,Regional,E92000001,England,E12000008,South East,Special,Male,1022.387143
201920,Academic year,Regional,E92000001,England,E12000008,South East,Special,Total,4096.248615
201920,Academic year,Regional,E92000001,England,E12000008,South East,Total,Female,53063.58402
201920,Academic year,Regional,E92000001,England,E12000008,South East,Total,Male,17842.80765
201920,Academic year,Regional,E92000001,England,E12000008,South East,Total,Total,70910.40453
201920,Academic year,Regional,E92000001,England,E12000008,South East,Total maintained,Female,53063.58402
201920,Academic year,Regional,E92000001,England,E12000008,South East,Total maintained,Male,17842.80765
201920,Academic year,Regional,E92000001,England,E12000008,South East,Total maintained,Total,70910.40453
201920,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,Female,65.1
201920,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,Male,10.6
201920,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,Total,75.7
201920,Academic year,Regional,E92000001,England,E12000009,South West,Primary,Female,16297.587106
201920,Academic year,Regional,E92000001,England,E12000009,South West,Primary,Male,3614.31097
201920,Academic year,Regional,E92000001,England,E12000009,South West,Primary,Total,19915.92372
201920,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,Female,11714.665
201920,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,Male,7294.939
201920,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,Total,19010.604
201920,Academic year,Regional,E92000001,England,E12000009,South West,Special,Female,1521.343056
201920,Academic year,Regional,E92000001,England,E12000009,South West,Special,Male,629.4044444
201920,Academic year,Regional,E92000001,England,E12000009,South West,Special,Total,2150.7475
201920,Academic year,Regional,E92000001,England,E12000009,South West,Total,Female,29848.82516
201920,Academic year,Regional,E92000001,England,E12000009,South West,Total,Male,11598.35441
201920,Academic year,Regional,E92000001,England,E12000009,South West,Total,Total,41452.20522
201920,Academic year,Regional,E92000001,England,E12000009,South West,Total maintained,Female,29848.82516
201920,Academic year,Regional,E92000001,England,E12000009,South West,Total maintained,Male,11598.35441
201920,Academic year,Regional,E92000001,England,E12000009,South West,Total maintained,Total,41452.20522
201920,Academic year,Regional,E92000001,England,E13000001,Inner London,Nursery,Female,174.71
201920,Academic year,Regional,E92000001,England,E13000001,Inner London,Nursery,Male,12.8
201920,Academic year,Regional,E92000001,England,E13000001,Inner London,Nursery,Total,187.51
201920,Academic year,Regional,E92000001,England,E13000001,Inner London,Primary,Female,10882.79
201920,Academic year,Regional,E92000001,England,E13000001,Inner London,Primary,Male,2514.97
201920,Academic year,Regional,E92000001,England,E13000001,Inner London,Primary,Total,13398.76
